frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
226,25,924.339,258.043,924.339,258.043,0.0,,
226,26,939.321,4.275799999999997,939.321,1.9611000000000018,2.314699999999995,-1.5707963267948966,6.123233995736766e-17
226,29,766.88,224.16699999999997,770.352,220.695,4.910149488559358,-0.7853981633974483,0.7071067811865476
226,42,762.473,270.67,763.621,274.114,3.6302947538732693,1.2490457723982444,0.31622776601684743
226,48,291.8,7.782499999999999,290.652,10.078499999999998,2.567006038169769,-1.1071487177940817,0.44721359549996575
227,4,247.029,383.173,248.17700000000002,379.729,3.630294753873323,-1.2490457723982495,0.31622776601684255
227,21,746.401,67.4776,744.105,66.3296,2.567006038169699,0.463647609000816,0.8944271909999114
227,22,871.531,423.352,871.531,423.352,0.0,,
227,23,655.777,101.49100000000001,655.777,101.49100000000001,0.0,,
227,24,1009.9200000000001,111.90700000000001,1011.0799999999999,109.59200000000001,2.589367683431546,-1.1062851601504247,0.447985818090759
227,25,924.339,258.043,924.339,258.043,0.0,,
227,26,939.321,1.9611000000000018,939.321,0.8038000000000025,1.1572999999999993,-1.5707963267948966,6.123233995736766e-17
227,29,770.352,220.695,771.509,217.223,3.659703949775166,-1.2491321804166917,0.31614579099249795
227,42,763.621,274.114,764.769,274.114,1.1480000000000246,0.0,1.0
227,48,290.652,10.078499999999998,287.209,14.6704,5.739320047705991,-0.9274241531360732,0.5998968469054363
228,4,248.17700000000002,379.729,261.953,385.469,14.92399999999996,0.39479111969976327,0.9230769230769224
228,21,744.105,66.3296,746.401,64.0336,3.247034339208575,-0.7853981633974606,0.7071067811865388
228,22,871.531,423.352,871.531,423.352,0.0,,
228,23,655.777,101.49100000000001,659.249,100.334,3.659703949775157,-0.3216641463781976,0.9487106191235197
228,24,1011.0799999999999,109.59200000000001,1014.55,107.27799999999999,4.170790812304099,-0.588135599955881,0.831976513845601
228,25,924.339,258.043,924.339,258.043,0.0,,
228,26,939.321,0.8038000000000025,938.164,0.8038000000000025,1.157000000000039,0.0,1.0
228,29,771.509,217.223,770.352,219.538,2.5880251157977736,-1.1073215188982837,0.44705903081755344
228,42,764.769,274.114,767.065,274.114,2.296000000000049,0.0,1.0
228,48,287.209,14.6704,289.504,18.1143,4.1385350318681695,0.9829813694248483,0.5545440554031105
229,4,261.953,385.469,263.101,385.469,1.1480000000000246,0.0,1.0
229,21,746.401,64.0336,746.401,62.8857,1.147900000000007,-1.5707963267948966,6.123233995736766e-17
229,22,871.531,423.352,871.531,423.352,0.0,,
229,23,659.249,100.334,661.563,100.334,2.3139999999999645,0.0,1.0
229,24,1014.55,107.27799999999999,1012.23,108.435,2.592498601735347,-0.4626125912575956,0.8948895858408534
229,25,924.339,258.043,924.339,258.043,0.0,,
229,26,938.164,0.8038000000000025,939.321,0.8038000000000025,1.157000000000039,0.0,1.0
229,29,770.352,219.538,773.824,221.853,4.17300958541912,0.5880690663947402,0.8320134255457904
229,42,767.065,274.114,768.213,276.41,2.5670060381697626,1.1071487177941302,0.44721359549992246
229,48,289.504,18.1143,290.652,20.4103,2.5670060381697435,1.1071487177941015,0.4472135954999481
230,4,263.101,385.469,264.249,387.765,2.5670060381697626,1.1071487177940806,0.44721359549996675
230,21,746.401,62.8857,746.401,60.58969999999999,2.2960000000000065,-1.5707963267948966,6.123233995736766e-17
230,22,871.531,423.352,871.531,423.352,0.0,,
230,23,661.563,100.334,661.563,101.49100000000001,1.1570000000000107,1.5707963267948966,6.123233995736766e-17
230,24,1012.23,108.435,1012.23,111.90700000000001,3.4720000000000084,1.5707963267948966,6.123233995736766e-17
230,25,924.339,258.043,924.339,258.043,0.0,,
230,26,939.321,0.8038000000000025,939.321,0.8038000000000025,0.0,,
230,29,773.824,221.853,773.824,221.853,0.0,,
230,42,768.213,276.41,768.213,276.41,0.0,,
230,48,290.652,20.4103,289.504,20.4103,1.1479999999999677,0.0,1.0
231,4,264.249,387.765,272.285,393.504,9.874888201898814,0.6201670816603153,0.8137813649834316
231,21,746.401,60.58969999999999,744.105,58.2937,3.247034339208575,0.7853981633974606,0.7071067811865388
231,22,871.531,423.352,871.531,423.352,0.0,,
231,23,661.563,101.49100000000001,663.878,101.49100000000001,2.3150000000000546,0.0,1.0
231,24,1012.23,111.90700000000001,1012.23,114.22200000000001,2.3149999999999977,1.5707963267948966,6.123233995736766e-17
231,25,924.339,258.043,924.339,258.043,0.0,,
231,26,939.321,0.8038000000000025,939.321,0.8038000000000025,0.0,,
231,29,773.824,221.853,773.824,221.853,0.0,,
231,42,768.213,276.41,768.213,276.41,0.0,,
231,48,289.504,20.4103,288.357,20.4103,1.1469999999999914,0.0,1.0
232,4,272.285,393.504,261.953,396.948,10.890884261619933,-0.32175055439663724,0.9486832980505153
232,21,744.105,58.2937,745.253,58.2937,1.1480000000000246,0.0,1.0
232,22,871.531,423.352,871.531,423.352,0.0,,
232,23,663.878,101.49100000000001,663.878,101.49100000000001,0.0,,
232,24,1012.23,114.22200000000001,1016.8599999999999,107.27799999999999,8.346019170838222,-0.9827272604001714,0.5547554954315871
232,25,924.339,258.043,924.339,258.043,0.0,,
232,26,939.321,0.8038000000000025,935.849,0.8038000000000025,3.47199999999998,0.0,1.0
232,29,773.824,221.853,772.666,220.695,1.6376593052279855,0.7853981633974974,0.7071067811865128
232,42,768.213,276.41,765.917,274.114,3.247034339208615,0.785398163397473,0.70710678118653
232,48,288.357,20.4103,284.913,23.854300000000002,4.8705515088129525,-0.7853981633974463,0.7071067811865489
233,4,261.953,396.948,260.805,395.8,1.6235171696042674,0.7853981633974483,0.7071067811865476
233,21,745.253,58.2937,744.105,58.2937,1.1480000000000246,0.0,1.0
233,22,871.531,423.352,868.087,423.352,3.44399999999996,0.0,1.0
233,23,663.878,101.49100000000001,663.878,101.49100000000001,0.0,,
233,24,1016.8599999999999,107.27799999999999,1014.55,110.75,4.170237882903061,-0.9837248216747326,0.5539252351695263
233,25,924.339,258.043,924.339,258.043,0.0,,
233,26,935.849,0.8038000000000025,938.164,1.9611000000000018,2.588159247418853,0.46357849214159624,0.8944580988626061
233,29,772.666,220.695,769.194,220.695,3.4720000000000937,0.0,1.0
233,42,765.917,274.114,763.621,274.114,2.296000000000049,0.0,1.0
233,48,284.913,23.854300000000002,280.321,22.7063,4.73332525820906,0.24497866312686561,0.9701425001453315
234,4,260.805,395.8,255.065,400.392,7.350786624572908,-0.6747409422235503,0.7808688094430318
234,21,744.105,58.2937,748.697,58.2937,4.5919999999999845,0.0,1.0
234,22,868.087,423.352,868.087,423.352,0.0,,
234,23,663.878,101.49100000000001,668.507,102.648,4.771403357503857,0.24492783203861554,0.9701548272417594
234,24,1014.55,110.75,1014.55,110.75,0.0,,
234,25,924.339,258.043,924.339,258.043,0.0,,
234,26,938.164,1.9611000000000018,937.006,1.9611000000000018,1.1580000000000155,0.0,1.0
234,29,769.194,220.695,776.138,220.695,6.944000000000074,0.0,1.0
234,42,763.621,274.114,759.029,276.41,5.134012076339525,-0.463647609000816,0.8944271909999114
234,48,280.321,22.7063,280.321,19.262300000000003,3.4439999999999955,-1.5707963267948966,6.123233995736766e-17
235,4,255.065,400.392,255.065,399.244,1.1479999999999677,-1.5707963267948966,6.123233995736766e-17
235,21,748.697,58.2937,745.253,53.701800000000006,5.739920000313566,0.9272847648942574,0.6000083624531035
235,22,868.087,423.352,868.087,423.352,0.0,,
235,23,668.507,102.648,667.35,100.334,2.587130649967217,1.107148717794115,0.447213595499936
235,24,1014.55,110.75,1014.55,110.75,0.0,,
235,25,924.339,258.043,924.339,258.043,0.0,,
235,26,937.006,1.9611000000000018,939.321,1.9611000000000018,2.3150000000000546,0.0,1.0
235,29,776.138,220.695,771.509,221.853,4.771645942439591,-0.24513114863956062,0.9701055056975494
235,42,759.029,276.41,759.029,274.114,2.296000000000049,-1.5707963267948966,6.123233995736766e-17
235,48,280.321,19.262300000000003,280.321,22.7063,3.4439999999999955,1.5707963267948966,6.123233995736766e-17
236,4,255.065,399.244,255.065,395.8,3.444000000000017,-1.5707963267948966,6.123233995736766e-17
236,21,745.253,53.701800000000006,742.957,53.701800000000006,2.296000000000049,0.0,1.0
236,22,868.087,423.352,868.087,423.352,0.0,,
236,23,667.35,100.334,667.35,100.334,0.0,,
236,24,1014.55,110.75,1014.55,110.75,0.0,,
236,25,924.339,258.043,924.339,258.043,0.0,,
236,26,939.321,1.9611000000000018,934.692,-2.668199999999999,6.5466067156963215,0.7854305667544228,0.7070838681818785
236,29,771.509,221.853,768.037,224.16699999999997,4.172454912877993,-0.5878696601822203,0.8321240306956686
236,42,759.029,274.114,756.733,272.966,2.567006038169788,0.46364760900078633,0.8944271909999247
236,48,280.321,22.7063,275.729,21.558300000000003,4.733325258209113,0.24497866312686126,0.9701425001453325
237,4,255.065,395.8,255.065,396.948,1.1479999999999677,1.5707963267948966,6.123233995736766e-17
237,21,742.957,53.701800000000006,742.957,55.9978,2.2959999999999923,1.5707963267948966,6.123233995736766e-17
237,22,868.087,423.352,868.087,423.352,0.0,,
237,23,667.35,100.334,667.35,100.334,0.0,,
237,24,1014.55,110.75,1014.55,110.75,0.0,,
237,25,924.339,258.043,924.339,258.043,0.0,,
237,26,934.692,-2.668199999999999,932.377,0.8038000000000025,4.173009585419169,-0.9827272604001479,0.5547554954316066
237,29,768.037,224.16699999999997,766.88,221.853,2.5871306499672424,1.1071487177940709,0.4472135954999755
237,42,756.733,272.966,753.289,272.966,3.44399999999996,0.0,1.0
237,48,275.729,21.558300000000003,272.285,20.4103,3.6302947538732626,0.3217505543966465,0.9486832980505124
238,4,255.065,396.948,253.91699999999997,399.244,2.5670060381698137,-1.1071487177940904,0.44721359549995804
238,21,742.957,55.9978,741.809,54.8498,1.6235171696043278,0.785398163397436,0.7071067811865562
238,22,868.087,423.352,868.087,423.352,0.0,,
238,23,667.35,100.334,667.35,100.334,0.0,,
238,24,1014.55,110.75,1019.1800000000001,114.22200000000001,5.787200013823703,0.6434319907397487,0.8000414689211662
238,25,924.339,258.043,924.339,258.043,0.0,,
238,26,932.377,0.8038000000000025,931.22,0.8038000000000025,1.1569999999999254,0.0,1.0
238,29,766.88,221.853,764.565,220.695,2.5884723293865366,0.46382038024996647,0.8943499119994811
238,42,753.289,272.966,748.697,272.966,4.5919999999999845,0.0,1.0
238,48,272.285,20.4103,271.137,19.262300000000003,1.6235171696043278,0.785398163397436,0.7071067811865562
239,4,253.91699999999997,399.244,256.213,395.8,4.139172864232701,-0.9827937232473215,0.5547001962252354
239,21,741.809,54.8498,746.401,58.2937,5.7399400005574845,0.6434871713653695,0.8000083623790479
239,22,868.087,423.352,868.087,423.352,0.0,,
239,23,667.35,100.334,674.294,96.862,7.763628017879238,-0.4636476090008094,0.8944271909999144
239,24,1019.1800000000001,114.22200000000001,1019.1800000000001,111.90700000000001,2.3149999999999977,-1.5707963267948966,6.123233995736766e-17
239,25,924.339,258.043,924.339,258.043,0.0,,
239,26,931.22,0.8038000000000025,927.748,0.8038000000000025,3.47199999999998,0.0,1.0
239,29,764.565,220.695,768.037,220.695,3.47199999999998,0.0,1.0
239,42,748.697,272.966,741.809,270.67,7.260589507746628,0.32175055439663974,0.9486832980505145
239,48,271.137,19.262300000000003,268.841,20.4103,2.56700603816975,-0.4636476090008061,0.8944271909999159
240,4,256.213,395.8,255.065,394.652,1.6235171696043478,0.7853981633974483,0.7071067811865476
240,21,746.401,58.2937,744.105,54.8498,4.13908965957488,0.9827803217450344,0.5547113468993455
240,22,868.087,423.352,868.087,423.352,0.0,,
240,23,674.294,96.862,675.451,96.862,1.157000000000039,0.0,1.0
240,24,1019.1800000000001,111.90700000000001,1018.02,111.90700000000001,1.1600000000000819,0.0,1.0
240,25,924.339,258.043,924.339,258.043,0.0,,
240,26,927.748,0.8038000000000025,933.534,1.9611000000000018,5.900604993557809,0.19741217815727313,0.9805774164372995
240,29,768.037,220.695,766.88,224.16699999999997,3.659703949775166,-1.2491321804166917,0.31614579099249795
240,42,741.809,270.67,745.253,268.374,4.139172864232717,-0.5880026035475562,0.8320502943378499
240,48,268.841,20.4103,266.545,21.558300000000003,2.5670060381697533,-0.4636476090008086,0.8944271909999147
241,4,255.065,394.652,257.361,392.357,3.246327309437509,-0.7851803459319248,0.7072607846181167
241,21,744.105,54.8498,744.105,55.9978,1.1479999999999961,1.5707963267948966,6.123233995736766e-17
241,22,868.087,423.352,868.087,423.352,0.0,,
241,23,675.451,96.862,675.451,96.862,0.0,,
241,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
241,25,924.339,258.043,924.339,258.043,0.0,,
241,26,933.534,1.9611000000000018,935.849,1.9611000000000018,2.3150000000000546,0.0,1.0
241,29,766.88,224.16699999999997,766.88,221.853,2.3139999999999645,-1.5707963267948966,6.123233995736766e-17
241,42,745.253,268.374,739.513,270.67,6.182169198590417,-0.3805063771123632,0.92847669088526
241,48,266.545,21.558300000000003,263.101,21.558300000000003,3.444000000000017,0.0,1.0
242,4,257.361,392.357,253.91699999999997,395.8,4.869844453368096,-0.7852529622949356,0.7072094464163158
242,21,744.105,55.9978,745.253,55.9978,1.1480000000000246,0.0,1.0
242,22,868.087,423.352,868.087,423.352,0.0,,
242,23,675.451,96.862,680.08,94.547,5.17560296004245,-0.4637340170192532,0.8943885448203029
242,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
242,25,924.339,258.043,924.339,258.043,0.0,,
242,26,935.849,1.9611000000000018,935.849,1.9611000000000018,0.0,,
242,29,766.88,221.853,763.408,221.853,3.47199999999998,0.0,1.0
242,42,739.513,270.67,740.661,268.374,2.567006038169712,-1.1071487177941202,0.4472135954999314
242,48,263.101,21.558300000000003,259.657,22.7063,3.630294753873314,-0.32175055439663974,0.9486832980505145
243,4,253.91699999999997,395.8,258.509,391.209,6.49336161013696,-0.7852892665232154,0.7071837787119922
243,21,745.253,55.9978,744.105,58.2937,2.5669165958402447,-1.1071312955842512,0.44722917833029263
243,22,868.087,423.352,868.087,423.352,0.0,,
243,23,680.08,94.547,680.08,94.547,0.0,,
243,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
243,25,924.339,258.043,924.339,258.043,0.0,,
243,26,935.849,1.9611000000000018,934.692,4.275799999999997,2.5877567679362885,-1.1072696911102287,0.4471053904044991
243,29,763.408,221.853,766.88,224.16699999999997,4.172454912877993,0.5878696601822203,0.8321240306956686
243,42,740.661,268.374,741.809,268.374,1.1480000000000246,0.0,1.0
243,48,259.657,22.7063,258.509,22.7063,1.1479999999999677,0.0,1.0
244,4,258.509,391.209,250.473,393.504,8.357291487078818,-0.27818460690345453,0.961555548520048
244,21,744.105,58.2937,744.105,53.701800000000006,4.591899999999995,-1.5707963267948966,6.123233995736766e-17
244,22,868.087,423.352,868.087,423.352,0.0,,
244,23,680.08,94.547,680.08,94.547,0.0,,
244,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
244,25,924.339,258.043,924.339,258.043,0.0,,
244,26,934.692,4.275799999999997,934.692,4.275799999999997,0.0,,
244,29,766.88,224.16699999999997,766.88,225.325,1.1580000000000155,1.5707963267948966,6.123233995736766e-17
244,42,741.809,268.374,738.365,268.374,3.44399999999996,0.0,1.0
244,48,258.509,22.7063,253.91699999999997,26.150199999999998,5.73994000055753,-0.6434871713653635,0.8000083623790515
245,4,250.473,393.504,258.509,391.209,8.357291487078818,-0.27818460690345453,0.961555548520048
245,21,744.105,53.701800000000006,746.401,50.2578,4.139172864232626,-0.9827937232473424,0.554700196225218
245,22,868.087,423.352,868.087,423.352,0.0,,
245,23,680.08,94.547,680.08,94.547,0.0,,
245,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
245,25,924.339,258.043,924.339,258.043,0.0,,
245,26,934.692,4.275799999999997,934.692,4.275799999999997,0.0,,
245,29,766.88,225.325,765.722,225.325,1.1580000000000155,0.0,1.0
245,42,738.365,268.374,737.217,268.374,1.1480000000000246,0.0,1.0
245,48,253.91699999999997,26.150199999999998,253.91699999999997,26.150199999999998,0.0,,
246,4,258.509,391.209,257.361,393.504,2.5661116499482497,-1.1069744410443678,0.4473694665714081
246,21,746.401,50.2578,744.105,50.2578,2.2959999999999354,0.0,1.0
246,22,868.087,423.352,868.087,423.352,0.0,,
246,23,680.08,94.547,680.08,94.547,0.0,,
246,24,1018.02,111.90700000000001,1018.02,111.90700000000001,0.0,,
246,25,924.339,258.043,924.339,258.043,0.0,,
246,26,934.692,4.275799999999997,932.377,1.9611000000000018,3.2736922717323673,0.7853333643824711,0.7071525995248803
246,29,765.722,225.325,765.722,224.16699999999997,1.1580000000000155,-1.5707963267948966,6.123233995736766e-17
246,42,737.217,268.374,739.513,268.374,2.296000000000049,0.0,1.0
246,48,253.91699999999997,26.150199999999998,252.769,27.2982,1.6235171696042925,-0.7853981633974637,0.7071067811865366
247,4,257.361,393.504,257.361,393.504,0.0,,
247,21,744.105,50.2578,744.105,55.9978,5.739999999999995,1.5707963267948966,6.123233995736766e-17
247,22,868.087,423.352,868.087,423.352,0.0,,
247,23,680.08,94.547,680.08,94.547,0.0,,
247,24,1018.02,111.90700000000001,1023.81,114.22200000000001,6.235649525109599,0.3803574789598042,0.9285319799781719
247,25,924.339,258.043,924.339,258.043,0.0,,
247,26,932.377,1.9611000000000018,932.377,1.9611000000000018,0.0,,
247,29,765.722,224.16699999999997,764.565,224.16699999999997,1.1569999999999254,0.0,1.0
247,42,739.513,268.374,737.217,268.374,2.296000000000049,0.0,1.0
247,48,252.769,27.2982,248.17700000000002,29.5942,5.134012076339503,-0.46364760900080737,0.8944271909999153
248,4,257.361,393.504,260.805,400.392,7.701018114509263,1.1071487177940873,0.4472135954999608
248,21,744.105,55.9978,744.105,55.9978,0.0,,
248,22,868.087,423.352,868.087,423.352,0.0,,
248,23,680.08,94.547,680.08,94.547,0.0,,
248,24,1023.81,114.22200000000001,1030.75,111.90700000000001,7.3159295376596365,-0.32196667715100097,0.9486149318792042
248,25,924.339,258.043,924.339,258.043,0.0,,
248,26,932.377,1.9611000000000018,932.377,1.9611000000000018,0.0,,
248,29,764.565,224.16699999999997,763.408,225.325,1.636952351169736,-0.7858301288133352,0.7068012695502519
248,42,737.217,268.374,738.365,266.078,2.5670060381698137,-1.1071487177940904,0.44721359549995804
248,48,248.17700000000002,29.5942,247.029,26.150199999999998,3.6302947538733097,1.2490457723982482,0.3162277660168438
249,4,260.805,400.392,260.805,401.54,1.1480000000000246,1.5707963267948966,6.123233995736766e-17
249,21,744.105,55.9978,748.697,59.4417,5.7399400005574845,0.6434871713653695,0.8000083623790479
249,22,868.087,423.352,868.087,423.352,0.0,,
249,23,680.08,94.547,680.08,94.547,0.0,,
249,24,1030.75,111.90700000000001,1023.81,110.75,7.035783467390165,0.1651954096621805,0.9863862400208799
249,25,924.339,258.043,924.339,258.043,0.0,,
249,26,932.377,1.9611000000000018,932.377,1.9611000000000018,0.0,,
